,,,-429.599982454E-6,-879.999995232E-3,,,,,-429.599982454E-6,79.999998212E-3,,,,,-429.599982454E-6,0.0,,,,,-429.599982454E-6,0.0,
,,,-429.199979408E-6,-1.0400000,,,,,-429.199979408E-6,0.0,,,,,-429.199979408E-6,0.0,,,,,-429.199979408E-6,-79.999998212E-3,
,,,-428.799976362E-6,-879.999995232E-3,,,,,-428.799976362E-6,0.0,,,,,-428.799976362E-6,0.0,,,,,-428.799976362E-6,79.999998212E-3,
,,,-428.399973316E-6,-799.999952316E-3,,,,,-428.399973316E-6,79.999998212E-3,,,,,-428.399973316E-6,79.999998212E-3,,,,,-428.399973316E-6,0.0,
,,,-427.999970270E-6,-799.999952316E-3,,,,,-427.999970270E-6,-79.999998212E-3,,,,,-427.999970270E-6,-79.999998212E-3,,,,,-427.999970270E-6,0.0,
,,,-427.599967225E-6,-799.999952316E-3,,,,,-427.599967225E-6,79.999998212E-3,,,,,-427.599967225E-6,0.0,,,,,-427.599967225E-6,-79.999998212E-3,
,,,-427.199964179E-6,-719.999969006E-3,,,,,-427.199964179E-6,0.0,,,,,-427.199964179E-6,-79.999998212E-3,,,,,-427.199964179E-6,0.0,
,,,-426.799961133E-6,-719.999969006E-3,,,,,-426.799961133E-6,0.0,,,,,-426.799961133E-6,-79.999998212E-3,,,,,-426.799961133E-6,0.0,
,,,-426.399987191E-6,-719.999969006E-3,,,,,-426.399987191E-6,0.0,,,,,-426.399987191E-6,-79.999998212E-3,,,,,-426.399987191E-6,0.0,
,,,-425.999984145E-6,-639.999985695E-3,,,,,-425.999984145E-6,159.99999642E-3,,,,,-425.999984145E-6,-79.999998212E-3,,,,,-425.999984145E-6,0.0,
,,,-425.599981099E-6,-719.999969006E-3,,,,,-425.599981099E-6,79.999998212E-3,,,,,-425.599981099E-6,0.0,,,,,-425.599981099E-6,79.999998212E-3,
,,,-425.199978054E-6,-639.999985695E-3,,,,,-425.199978054E-6,79.999998212E-3,,,,,-425.199978054E-6,79.999998212E-3,,,,,-425.199978054E-6,79.999998212E-3,
,,,-424.799975008E-6,-719.999969006E-3,,,,,-424.799975008E-6,0.0,,,,,-424.799975008E-6,0.0,,,,,-424.799975008E-6,79.999998212E-3,
,,,-424.399971962E-6,-639.999985695E-3,,,,,-424.399971962E-6,159.99999642E-3,,,,,-424.399971962E-6,-79.999998212E-3,,,,,-424.399971962E-6,79.999998212E-3,
,,,-423.999968916E-6,-639.999985695E-3,,,,,-423.999968916E-6,0.0,,,,,-423.999968916E-6,-79.999998212E-3,,,,,-423.999968916E-6,0.0,
,,,-423.599965870E-6,-560.000002384E-3,,,,,-423.599965870E-6,0.0,,,,,-423.599965870E-6,0.0,,,,,-423.599965870E-6,79.999998212E-3,
,,,-423.199962825E-6,-560.000002384E-3,,,,,-423.199962825E-6,79.999998212E-3,,,,,-423.199962825E-6,0.0,,,,,-423.199962825E-6,0.0,
,,,-422.799988883E-6,-560.000002384E-3,,,,,-422.799988883E-6,79.999998212E-3,,,,,-422.799988883E-6,0.0,,,,,-422.799988883E-6,0.0,
,,,-422.399985837E-6,-479.999989271E-3,,,,,-422.399985837E-6,0.0,,,,,-422.399985837E-6,0.0,,,,,-422.399985837E-6,79.999998212E-3,
,,,-421.999982791E-6,-479.999989271E-3,,,,,-421.999982791E-6,0.0,,,,,-421.999982791E-6,-79.999998212E-3,,,,,-421.999982791E-6,79.999998212E-3,
